244	248	foto0-248.jpg	foto1-248.jpg									plano0-248.jpg					REPORTE FOTOGRÁFICO	CARRETERA DE SU UBICACIÓN									COPIA PLANO					1	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	1970-01-01 00:00:00	9	2014-09-02 16:09:26
245	249	foto0-249.jpg										plano0-249.jpeg																				1	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	1970-01-01 00:00:00	9	2014-09-02 15:05:28
246	250	foto0-250.jpg	foto1-250.jpg									plano0-250.jpg					REPORTE FOTOGRÁFICO	CARRETERA DE SU UBICACIÓN									COPIA PLANO					1	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	1970-01-01 00:00:00	9	2014-09-02 16:13:07
247	251	foto0-251.jpg										plano0-251.jpeg																				1	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	1970-01-01 00:00:00	9	2014-09-02 15:07:21
255	259	foto0-259.jpg	foto1-259.jpg									plano0-259.jpg					Reporte fotografico	Calle de su ubicación									Copia plano					1	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	1970-01-01 00:00:00	9	2014-09-03 13:42:54
273	277	foto0-277.jpg										plano0-277.jpeg																				1	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	1970-01-01 00:00:00	9	2014-09-21 20:40:26
257	261											plano0-261.jpg															Copia del plano					1	1	187.175.67.147	dsl-187-175-67-147-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-03 19:57:55
258	262											plano0-262.jpg															Copia del plano					1	1	187.175.67.147	dsl-187-175-67-147-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-03 20:17:52
259	263	foto0-263.jpg	foto1-263.jpg	foto2-263.jpg								plano0-263.jpg					Vista general	Vista general	Carretera Estatal 								Copia del plano					1	1	189.243.90.215	dsl-189-243-90-215-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-07 21:42:28
260	264	foto0-264.jpg										plano0-264.jpeg																				1	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	1970-01-01 00:00:00	9	2014-09-04 19:34:52
261	265	foto0-265.jpg										plano0-265.jpeg																				1	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	1970-01-01 00:00:00	9	2014-09-10 11:18:44
262	266	foto0-266.jpg										plano0-266.jpeg																				1	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	1970-01-01 00:00:00	9	2014-09-04 12:05:38
263	267																															1	1			0	1970-01-01 00:00:00	0	1970-01-01 00:00:00
264	268																															1	1			0	1970-01-01 00:00:00	0	1970-01-01 00:00:00
265	269	foto0-269.jpg										plano0-269.jpeg																				1	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	1970-01-01 00:00:00	9	2014-09-21 21:05:58
266	270	foto0-270.jpg										plano0-270.jpeg																				1	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	1970-01-01 00:00:00	9	2014-09-08 21:20:19
267	271	foto0-271.jpg										plano0-271.jpg					Reporte Fotográfico										Copia plano					1	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	1970-01-01 00:00:00	9	2014-09-04 13:46:50
268	272	foto0-272.jpg	foto1-272.jpg	foto2-272.jpg	foto3-272.jpg	foto4-272.jpg	foto5-272.jpg					plano0-272.jpg					VISTA PANORAMICA DE CALLE DE ACCESO	SALA-COMEDOR	COCINA	BAÑO	REACAMARA	PATIO DE SERVICIO					PLANO ARQUITECTONICO					1	1	189.236.196.242	dsl-189-236-196-242-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	41	2014-09-11 12:51:06
269	273	foto0-273.jpg										plano0-273.jpg					Reporte fotografico										Copia plano					1	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	1970-01-01 00:00:00	9	2014-09-04 14:57:35
270	274	foto0-274.jpg	foto1-274.jpg	foto2-274.jpg								plano0-274.jpg					Vista general	Vista general	Calle de acceso								Copia del plano					1	1	189.236.225.44	dsl-189-236-225-44-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-04 22:12:58
271	275	foto0-275.jpg	foto1-275.jpg	foto2-275.jpg	foto3-275.jpg	foto4-275.jpg	foto5-275.jpg					plano0-275.jpg					CALLEJON DE ACCESO DE 3 METROS DE ANCHO	VISTA FRONTAL  DEL  PREDIO	VISTA  INTERIOR DEL PREDIO	VISTA  INTERIOR DEL PREDIO	VISTA  INTERIOR DEL PREDIO	VISTA  INTERIOR DEL PREDIO					PLANO DEL PREDIO					1	1	189.236.196.242	dsl-189-236-196-242-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	41	2014-09-10 12:00:45
344	348											plano0-348.jpg															Copia del plano.					1	1	187.175.58.82	dsl-187-175-58-82-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-10-01 20:09:36
272	276	foto0-276.jpg	foto1-276.jpg	foto2-276.jpg	foto3-276.jpg	foto4-276.jpg	foto5-276.jpg					plano0-276.jpg																				1	1	189.236.196.242	dsl-189-236-196-242-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	41	2014-09-11 00:46:37
274	278																															1	1			0	1970-01-01 00:00:00	0	1970-01-01 00:00:00
275	279	foto0-279.jpg	foto1-279.jpg	foto2-279.jpg								plano0-279.jpg															Copia del plano					1	1	189.243.90.215	dsl-189-243-90-215-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-07 22:46:27
276	280											plano0-280.jpg															Copia del plano					1	1	187.175.63.196	dsl-187-175-63-196-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-08 15:05:41
277	281											plano0-281.jpg															Copia del plano					1	1	189.236.226.95	dsl-189-236-226-95-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-08 19:06:24
278	282	foto0-282.jpg	foto1-282.jpg	foto2-282.jpg								plano0-282.jpg					Vista general	Vista general	Camino de acceso								Copia del plano					1	1	189.236.226.95	dsl-189-236-226-95-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-08 21:11:18
279	283	foto0-283.jpg	foto1-283.jpg	foto2-283.jpg	foto3-283.jpg		foto5-283.jpg					plano0-283.jpg					Fachada	Interior	Interior	Interior	Interior	Interior					Copia del plano					1	1	103.25.58.14	103.25.58.14	0	1970-01-01 00:00:00	46	2014-09-09 17:59:48
280	284	foto0-284.jpg	foto1-284.jpg	foto2-284.jpg								plano0-284.jpg					Vista general	Vista general	Carretera Estatal Paraíso-Comalcalco								Copia del plano.					1	1	189.236.228.173	dsl-189-236-228-173-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-16 18:20:01
281	285																															1	1			0	1970-01-01 00:00:00	0	1970-01-01 00:00:00
282	286	foto0-286.jpg	foto1-286.jpg	foto2-286.jpg	foto3-286.jpg		foto5-286.jpg					plano0-286.jpg					Fachada	Vista general	Vista lateral	Carretera vecinal		Carretera vecinal					Copia del plano					1	1	103.25.58.14	103.25.58.14	0	1970-01-01 00:00:00	46	2014-09-10 20:33:23
283	287											plano0-287.jpg															Copia del plano.					1	1	189.243.90.252	dsl-189-243-90-252-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-11 15:21:42
284	288	foto0-288.jpg	foto1-288.jpg	foto2-288.jpg								plano0-288.jpg					Fachada	Vista general	Carretera estatal								Copia del plano					1	1	189.243.90.252	dsl-189-243-90-252-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-11 20:10:57
285	289	foto0-289.jpg	foto1-289.jpg	foto2-289.jpg	foto3-289.jpg	foto4-289.jpg	foto5-289.jpg					plano0-289.jpg					VISTA PANORAMICA DE CALLE DE ACCESO	VISTA GENERAL DEL TECHO	COCINA	BAÑO	REACAMARA	BAÑO NUEVA EXTENCION										1	1	189.133.126.228	dsl-189-133-126-228-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	41	2014-09-17 17:06:51
286	290											plano0-290.jpg						NO APLICA									Copia del plano					1	1	189.243.90.252	dsl-189-243-90-252-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-11 20:38:27
287	291																															1	1			0	1970-01-01 00:00:00	0	1970-01-01 00:00:00
288	292	foto0-292.jpg	foto1-292.jpg	foto2-292.jpg	foto3-292.jpg	foto4-292.jpg	foto5-292.jpg					plano0-292.jpg					Vista lateral exterior	Interior	Interior	Interior	Interior	Calle Melchor Ocampo					Copia del plano					1	1	187.175.56.100	dsl-187-175-56-100-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-14 12:49:26
289	293	foto0-293.jpg	foto1-293.jpg	foto2-293.jpg	foto3-293.jpg	foto4-293.jpg	foto5-293.jpg					plano0-293.jpg					VISTA GENERAL DEL CALLEJON DE ACCESO	VISTA GENERAL DEL CAMINO VECINAL 	VISTA  INTERIOR DEL PREDIO	VISTA  INTERIOR DEL PREDIO	VISTA  INTERIOR DEL PREDIO	VISTA GENERAL DEL CALLEJON DE ACCESO					PLANO DEL PREDIO					1	1	189.133.107.14	dsl-189-133-107-14-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	41	2014-09-16 08:55:46
290	294	foto0-294.jpg	foto1-294.jpg	foto2-294.jpg	foto3-294.jpg	foto4-294.jpg	foto5-294.jpg										CALLE REVOLUCION	CERREDA DE REVOLUCION	FACHADA	SALA Y COMEDOR	RECAMARA	BAÑO										1	1	189.133.102.205	dsl-189-133-102-205-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	41	2014-09-21 20:55:33
291	295	foto0-295.jpg	foto1-295.jpg	foto2-295.jpg	foto3-295.jpg	foto4-295.jpg	foto5-295.jpg					plano0-295.jpg																				1	1	189.133.102.205	dsl-189-133-102-205-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	41	2014-09-22 19:11:42
292	296											plano0-296.jpg															Copia del plano					1	1	187.175.59.32	dsl-187-175-59-32-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-19 17:10:29
293	297											plano0-297.jpg															Copia del plano					1	1	187.175.59.32	dsl-187-175-59-32-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-19 19:23:00
294	298	foto0-298.jpg	foto1-298.jpg	foto2-298.jpg	foto3-298.jpg	foto4-298.jpg	foto5-298.jpg					plano0-298.jpg															Copia del plano					1	1	187.175.38.210	dsl-187-175-38-210-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-22 22:40:08
295	299	foto0-299.jpg	foto1-299.jpg	foto2-299.jpg	foto3-299.jpg	foto4-299.jpg	foto5-299.jpg					plano0-299.jpg					CARRETERA VECINAL DE SU UBICACION	VISTA GENERAL DEL PI DE CSAS HABITACION	VISTA GENERAL DEL PI DE CSAS HABITACION	VISTA GENERAL DEL PI DE CSAS HABITACION	VISTA GENERAL DEL PREDIO	VISTA GENERAL DEL PREDIO										1	1	189.133.102.205	dsl-189-133-102-205-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	41	2014-09-22 19:04:57
296	300																															1	1			0	1970-01-01 00:00:00	0	1970-01-01 00:00:00
297	301											plano0-301.jpg															Copia del plano.					1	1	187.175.38.210	dsl-187-175-38-210-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-23 18:45:22
298	302	foto0-302.jpg	foto1-302.jpg	foto2-302.jpg	foto3-302.jpg	foto4-302.jpg	foto5-302.jpg					plano0-302.jpg					Vista general	Portico	Lateral	Terraza	Terraza	Calle de acceso					Copia del plano.					1	1	187.175.38.210	dsl-187-175-38-210-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-24 16:39:17
299	303											plano0-303.jpg															Copia del plano					1	1	187.175.36.93	dsl-187-175-36-93-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-25 14:53:50
300	304											plano0-304.jpg															Copia del plano.					1	1	187.175.36.93	dsl-187-175-36-93-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-25 15:06:27
301	305											plano0-305.jpg															Copia del plano.					1	1	187.175.36.93	dsl-187-175-36-93-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-25 15:32:44
302	306											plano0-306.jpg															Copia del plano.					1	1	187.175.36.93	dsl-187-175-36-93-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-25 18:30:06
303	307											plano0-307.jpg															Copia del plano.					1	1	187.175.36.93	dsl-187-175-36-93-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-25 18:48:39
304	308	foto0-308.jpg	foto1-308.jpg	foto2-308.jpg	foto3-308.jpg	foto4-308.jpg	foto5-308.jpg					plano0-308.jpg																				1	1	187.175.36.93	dsl-187-175-36-93-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-26 16:09:06
305	309	foto0-309.jpg	foto1-309.jpg	foto2-309.jpg								plano0-309.jpg															Copia del plano.					1	1	187.175.2.17	dsl-187-175-2-17-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-29 20:58:40
306	310	foto0-310.jpg	foto1-310.jpg	foto2-310.jpg								plano0-310.jpg															Copia del plano.					1	1	187.175.2.17	dsl-187-175-2-17-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-29 21:08:27
307	311											plano0-311.jpg															Copia del plano.					1	1	187.175.36.93	dsl-187-175-36-93-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-26 22:35:33
308	312											plano0-312.jpg															Copia del plano.					1	1	187.175.36.93	dsl-187-175-36-93-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-26 22:56:46
309	313											plano0-313.jpg															Copia del plano.					1	1	187.175.36.93	dsl-187-175-36-93-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-26 23:19:06
310	314	foto0-314.jpg	foto1-314.jpg	foto2-314.jpg	foto3-314.jpg	foto4-314.jpg	foto5-314.jpg					plano0-314.jpg					VISTA PANORAMICA DE CALLE DE ACCESO	VISTA INTERIOR DEL PREDIO	VISTA GENRAL DEL COBERTIZO 	VISTA  INTERIOR DEL DORMITORIO	VISTA GENERAL DEL DORMITORIO	BAÑO										1	1	189.133.130.242	dsl-189-133-130-242-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	41	2014-09-27 12:23:48
311	315											plano0-315.jpg															Copia del plano					1	1	187.175.2.91	dsl-187-175-2-91-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-27 20:53:06
312	316											plano0-316.jpg															COPIA DEL PLANO.					1	1	187.175.2.91	dsl-187-175-2-91-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-27 21:10:04
313	317											plano0-317.jpg															Copia del Plano.					1	1	187.175.2.91	dsl-187-175-2-91-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-27 21:29:26
314	318											plano0-318.jpg															Copia del plano					1	1	189.236.201.23	dsl-189-236-201-23-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-28 18:43:33
315	319											plano0-319.jpg															COPIA DE PLANO					1	1	187.175.2.91	dsl-187-175-2-91-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-27 22:06:25
316	320											plano0-320.jpg															COPIA DE PLANO.					1	1	187.175.2.91	dsl-187-175-2-91-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-27 22:24:21
317	321											plano0-321.jpg															Copia del plano.					1	1	187.175.2.91	dsl-187-175-2-91-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-27 22:40:02
318	322											plano0-322.jpg															Copia del plano.					1	1	187.175.2.91	dsl-187-175-2-91-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-27 22:56:50
319	323											plano0-323.jpg															Copia del plano.					1	1	187.175.2.91	dsl-187-175-2-91-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-27 23:15:50
320	324											plano0-324.jpg															Copia del plano					1	1	187.175.2.91	dsl-187-175-2-91-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-27 23:30:52
321	325											plano0-325.jpg															Copia del plano					1	1	187.175.2.91	dsl-187-175-2-91-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-28 10:00:52
322	326											plano0-326.jpg															Copia del plano.					1	1	187.175.2.91	dsl-187-175-2-91-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-28 10:31:50
323	327											plano0-327.jpg															Copia del plano.					1	1	189.236.201.23	dsl-189-236-201-23-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-28 18:34:13
324	328	foto0-328.jpg	foto1-328.jpg	foto2-328.jpg	foto3-328.jpg	foto4-328.jpg	foto5-328.jpg					plano0-328.jpg					Vista general	Vista general	Vista general	Vista general	Carretera vecinal	Carretera vecinal					Copia del plano.					1	1	189.236.201.23	dsl-189-236-201-23-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-28 20:04:12
325	329											plano0-329.jpg															Copia del plano.					1	1	189.236.201.23	dsl-189-236-201-23-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-28 20:33:51
326	330	foto0-330.jpg	foto1-330.jpg	foto2-330.jpg								plano0-330.jpg															Copia del plano.					1	1	189.236.201.23	dsl-189-236-201-23-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-28 20:55:42
327	331	foto0-331.jpg	foto1-331.jpg	foto2-331.jpg								plano0-331.jpg															Copia del plano					1	1	189.236.201.23	dsl-189-236-201-23-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-28 21:26:28
328	332	foto0-332.jpg	foto1-332.jpg	foto2-332.jpg								plano0-332.jpg					Vista general	Vista general	Calle Nicolas Bravo con salida al Boulevard								Copia del plano.					1	1	189.236.201.23	dsl-189-236-201-23-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-28 22:24:26
329	333											plano0-333.jpg															Copia del plano.					1	1	187.175.3.29	dsl-187-175-3-29-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-29 15:19:45
330	334											plano0-334.jpg															Copia del plano					1	1	187.175.2.17	dsl-187-175-2-17-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-29 15:32:12
331	335											plano0-335.jpg															Copia del plano					1	1	187.175.2.17	dsl-187-175-2-17-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-29 21:51:55
332	336											plano0-336.jpg															Copia del plano					1	1	187.175.2.17	dsl-187-175-2-17-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-29 22:07:21
333	337	foto0-337.jpg	foto1-337.jpg	foto2-337.jpg								plano0-337.jpg															Copia del plano					1	1	187.175.58.82	dsl-187-175-58-82-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-30 20:55:24
334	338	foto0-338.jpg	foto1-338.jpg	foto2-338.jpg								plano0-338.jpg															Copia del plano.					1	1	187.175.58.82	dsl-187-175-58-82-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-30 20:37:35
335	339																															1	1			0	1970-01-01 00:00:00	0	1970-01-01 00:00:00
336	340	foto0-340.jpg	foto1-340.jpg	foto2-340.jpg								plano0-340.jpg					Vista general	Vista general	Carretera vecinal								Copia del plano.					1	1	187.175.33.173	dsl-187-175-33-173-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-11-19 10:21:35
337	341	foto0-341.jpg	foto1-341.jpg	foto2-341.jpg								plano0-341.jpg					Vista general	Vista general	Calle de acceso								Copia del plano.					1	1	187.175.58.82	dsl-187-175-58-82-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-30 20:08:07
338	342											plano0-342.jpg															Copia del plano					1	1	187.175.58.82	dsl-187-175-58-82-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-09-30 22:49:21
339	343											plano0-343.jpg															Copia del plano					1	1	187.175.58.82	dsl-187-175-58-82-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-10-01 15:08:48
340	344											plano0-344.jpg															Copia del plano					1	1	187.175.58.82	dsl-187-175-58-82-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-10-01 15:30:48
341	345											plano0-345.jpg															Copia del plano					1	1	187.175.58.82	dsl-187-175-58-82-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-10-01 15:52:23
342	346											plano0-346.jpg															Copia del plano.					1	1	187.175.58.82	dsl-187-175-58-82-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-10-01 19:39:15
343	347											plano0-347.jpg															Copia del plano.					1	1	187.175.58.82	dsl-187-175-58-82-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-10-01 19:53:43
345	349											plano0-349.jpg															Copia del plano					1	1	187.175.58.82	dsl-187-175-58-82-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-10-01 20:26:51
346	350											plano0-350.jpg															Copia del plano.					1	1	187.175.58.82	dsl-187-175-58-82-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-10-01 20:54:07
347	351	foto0-351.jpg	foto1-351.jpg	foto2-351.jpg		foto4-351.jpg						plano0-351.jpg															Copia del plano					1	1	187.175.59.191	dsl-187-175-59-191-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-10-06 17:36:33
348	352	foto0-352.jpg	foto1-352.jpg	foto2-352.jpg								plano0-352.jpg															Copia del plano					1	1	187.175.59.191	dsl-187-175-59-191-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-10-06 17:57:30
349	353	foto0-353.jpg	foto1-353.jpg	foto2-353.jpg	foto3-353.jpg	foto4-353.jpg						plano0-353.jpg															Copia del plano					1	1	187.175.58.82	dsl-187-175-58-82-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-10-01 23:16:20
350	354											plano0-354.jpg															Copia del plano					1	1	187.175.58.82	dsl-187-175-58-82-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-10-02 19:27:48
351	355											plano0-355.jpg															Copia del plano.					1	1	187.175.58.82	dsl-187-175-58-82-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-10-02 19:40:06
352	356											plano0-356.jpg															Copia del plano					1	1	187.175.58.82	dsl-187-175-58-82-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-10-02 19:53:10
353	357											plano0-357.jpg															Copia del plano					1	1	187.175.38.96	dsl-187-175-38-96-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-10-05 09:26:48
354	358											plano0-358.jpg															Copia del plano					1	1	187.175.58.82	dsl-187-175-58-82-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-10-02 20:26:43
355	359	foto0-359.jpg	foto1-359.jpg	foto2-359.jpg	foto3-359.jpg	foto4-359.jpg	foto5-359.jpg					plano0-359.jpg															Copia del plano					1	1	187.175.70.233	dsl-187-175-70-233-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-10-05 17:51:32
356	360	foto0-360.jpg	foto1-360.jpg	foto2-360.jpg	foto3-360.jpg	foto4-360.jpg	foto5-360.jpg					plano0-360.jpg					CALLE DE ACCESO SIN NOMBRE	COLINDANCIAS Y CALLE DE ACCESO	COLINDANCIAS SOBRE EL MISMO PREDIO	VISTA DE BODEGA, OBRA TEMPORAL	VISTA DEL FONDO HACIA LA CALLE DE ACCESO SIN NOMBRE	COLINDANCIAS DEL PREDIO 										1	1	189.133.87.176	dsl-189-133-87-176-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	41	2014-10-06 15:54:43
357	361	foto0-361.jpg	foto1-361.jpg									plano0-361.jpg					ENTORNO DEL INMUEBLE	TECHO DE LAMINA DE ASBESTO									PLANO					1	1	187.150.145.58	dsl-187-150-145-58-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	35	2014-10-07 21:58:05
358	362											plano0-362.jpg															Copia del plano					1	1	187.175.70.233	dsl-187-175-70-233-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-10-05 15:19:31
359	363	foto0-363.jpg	foto1-363.jpg	foto2-363.jpg								plano0-363.jpg															Copia del plano					1	1	187.175.59.191	dsl-187-175-59-191-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-10-06 18:40:21
360	364											plano0-364.jpg															Copia del plano					1	1	187.175.59.191	dsl-187-175-59-191-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-10-06 18:12:08
361	365	foto0-365.jpg	foto1-365.jpg	foto2-365.jpg								plano0-365.jpg															Copia del plano					1	1	187.175.59.191	dsl-187-175-59-191-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-10-06 20:27:24
362	366	foto0-366.jpg	foto1-366.jpg	foto2-366.jpg	foto3-366.jpg	foto4-366.jpg	foto5-366.jpg					plano0-366.jpg															Copia del plano					1	1	187.175.37.69	dsl-187-175-37-69-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-10-07 18:13:17
363	367											plano0-367.jpg															Copia del plano					1	1	187.175.70.151	dsl-187-175-70-151-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-10-08 14:17:10
364	368											plano0-368.jpg															Copia del plano					1	1	187.175.70.151	dsl-187-175-70-151-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	46	2014-10-08 14:39:39
365	369	foto0-369.jpg	foto1-369.jpg	foto2-369.jpg	foto3-369.jpg	foto4-369.jpg	foto5-369.jpg					plano0-369.jpg					COMEDOR	PATIO DE SERVICIO	ESCALERA	BAÑO	RECAMARA	AZOTEA					PLANO					1	1	187.150.145.58	dsl-187-150-145-58-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	39	2014-10-14 20:00:31
366	370	foto0-370.jpg	foto1-370.jpg	foto2-370.jpg	foto3-370.jpg	foto4-370.jpg	foto5-370.jpg					plano0-370.jpg					 CALLE 5 (HOY MIGUEL LEON GONZALEZ)	VISTA DEL ACCESO AL  PREDIO	VISTA INTERIOR CON DIRECCIÓN A LA CALLE	VISTA DEL PREDIO CON DIRECCIÓN AL SOLAR No.3	CALLE 5 (HOY MIGUEL LEON GONZALEZ)	VISTA DEL PREDIO COLINDANCIA OESTE										1	1	189.236.196.23	dsl-189-236-196-23-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	41	2014-10-31 00:36:56
367	371	foto0-371.jpg	foto1-371.jpg	foto2-371.jpg	foto3-371.jpg	foto4-371.jpg	foto5-371.jpg					plano0-371.jpg					VISTA DEL ENTORNO CALLE 4	VISTA FRONTAL DESDE LA CALLE 4	VISTA LATERAL OESTE DESDE CALLE SIN NOMBRE	VISTA POSTERIOR NORTE AL SOLAR 1, CARMEN OSORIO CORDOVA	VISTA INTERIOR A LA SALIDA FRONTAL											1	1	189.236.196.23	dsl-189-236-196-23-dyn.prod-infinitum.com.mx	0	1970-01-01 00:00:00	41	2014-10-31 01:45:39
