227	228	8575.79	813.13	800	7083.33	11333.33	5155.33	4647.37	6022.08	0	0	42.75	220390	0	0	0	1	187.175.33.35	dsl-187-175-33-35-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	29/08/14 19:04
228	229	0	0	0	0	0	0	0	0	0	129.78	0	0	0	0	0	1	187.175.33.35	dsl-187-175-33-35-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	29/08/14 19:50
229	230	0	0	0	0	0	0	0	0	0	127.75	0	0	0	0	0	1	187.175.33.35	dsl-187-175-33-35-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	29/08/14 20:01
230	231	0	0	0	0	0	0	0	0	0	0	39.75	0	0	0	0	1	187.175.33.35	dsl-187-175-33-35-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	29/08/14 22:30
231	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1			0	01/01/70 0:00	0	01/01/70 0:00
232	233	6396.95	19.94	20	4901.96	9150	7006.95	4901.96	10980	0	0	45	315310	0	0	0	1	187.175.33.35	dsl-187-175-33-35-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	30/08/14 21:58
233	234	0	22.99	20	0	0	0	0	0	0	0	45	0	0	0	0	1	187.175.68.161	dsl-187-175-68-161-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	02/09/14 22:06
234	235	0	59.77	60	0	0	0	0	0	0	2679.9	0	160790	0	0	0	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	01/01/70 0:00	9	31/08/14 12:08
235	236	0	179.33	200	0	0	0	0	0	0	300	0	60000	0	0	0	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	01/01/70 0:00	9	31/08/14 12:30
236	237	0	13.61	10	0	0	0	0	0	0	5039.8	0	50400	0	0	0	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	01/01/70 0:00	9	31/08/14 13:08
237	238	6824.37	749.52	700	3636.36	9693.88	3790.91	3272.73	4397.14	0	0	138	0	0	0	0	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	01/01/70 0:00	9	31/08/14 14:19
238	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1			0	01/01/70 0:00	0	01/01/70 0:00
239	240	0	686.27	700	0	0	0	0	0	0	0	123.77	0	0	0	0	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	01/01/70 0:00	9	04/09/14 21:43
240	241	7604.61	303.03	300	5329.68	9302.33	1196	1113.38	1265.86	0	1180.66	76	90900	0	0	0	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	01/01/70 0:00	9	25/09/14 21:50
241	242	0	686.27	700	0	0	0	0	0	0	0	52.88	0	0	0	0	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	01/01/70 0:00	9	04/09/14 21:33
242	243	0	78.51	80	0	0	0	0	0	0	392	0	31360	0	0	0	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	01/01/70 0:00	9	01/09/14 14:27
243	244	0	27.73	30	0	0	0	0	0	0	11847	0	355410	0	0	0	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	01/01/70 0:00	9	09/09/14 19:44
244	245	0	0	0	0	0	0	0	0	0	131.46	0	0	0	0	0	1	189.243.88.85	dsl-189-243-88-85-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	01/09/14 17:17
245	246	0	16.4	20	0	0	0	0	0	0	11847	0	236940	0	0	0	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	01/01/70 0:00	9	10/09/14 14:21
246	247	8164.83	0	0	6686.05	9285.71	0	0	0	0	46.75	0	0	0	0	0	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	01/01/70 0:00	9	09/09/14 14:58
247	248	0	373.3	400	0	0	0	0	0	0	44.39	0	17760	0	0	0	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	01/01/70 0:00	9	02/09/14 16:08
248	249	0	39.5	40	0	0	0	0	0	0	1939.91	0	77600	0	0	0	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	01/01/70 0:00	9	02/09/14 15:05
249	250	0	384.1	400	0	0	0	0	0	0	37.41	0	14960	0	0	0	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	01/01/70 0:00	9	02/09/14 16:12
250	251	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	01/01/70 0:00	9	02/09/14 13:45
251	252	0	0	0	0	0	0	0	0	0	260	0	0	0	0	0	1	187.175.68.161	dsl-187-175-68-161-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	02/09/14 20:25
252	253	10592.2	3451.58	3452	4034.09	16666.67	6744.19	2614.09	9813.33	0	0	165	1112790	0	0	0	1	187.175.67.147	dsl-187-175-67-147-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	03/09/14 21:08
253	254	0	0	0	0	0	0	0	0	0	2642.25	0	0	0	0	0	1	187.175.68.161	dsl-187-175-68-161-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	03/09/14 0:10
254	255	0	14.03	10	0	0	0	0	0	0	10428.44	0	104280	0	0	0	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	01/01/70 0:00	9	03/09/14 13:11
255	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1			0	01/01/70 0:00	0	01/01/70 0:00
